numero_turno,nome_municipio,sigla_partido,descricao_cargo,nome,total_votos
1,PORTO ALEGRE,PEN,VEREADOR,JOSE JOSEFA BARTOS,34
1,PORTO ALEGRE,PEN,VEREADOR,CESAR ROSA DO AMARAL,3
1,PORTO ALEGRE,PEN,VEREADOR,GLADEMIR CHAGAS MESSA,5
1,PORTO ALEGRE,PEN,VEREADOR,ELENICE AFONSO RADDATZ,6
1,PORTO ALEGRE,PEN,VEREADOR,CARLOS VENDRUSCOLLO,0
1,PORTO ALEGRE,PEN,VEREADOR,NATANAEL SILVEIRA COSTA,15
1,PORTO ALEGRE,PEN,VEREADOR,SANDRA BOUFLEUR STOFFEL,0
1,PORTO ALEGRE,PEN,VEREADOR,SOELI VALDIR TAVARES,12
1,PORTO ALEGRE,PEN,VEREADOR,JOSE VOGT,148
1,PORTO ALEGRE,PEN,VEREADOR,FERNANDO MIRANDA DE OLIVEIRA LOPES,0
1,PORTO ALEGRE,PA,VEREADOR,ADRIANA DE OLIVEIRA PINTO,10
1,PORTO ALEGRE,PA,VEREADOR,ALESSANDRO DE MORAS,28
1,PORTO ALEGRE,PA,VEREADOR,CARLOS FRANCISCO MODELSKI,2
1,PORTO ALEGRE,PA,VEREADOR,DOUGLAS BOGGIO,4
1,PORTO ALEGRE,PA,VEREADOR,GILDO DA ROSA FRIEDRICH,29
1,PORTO ALEGRE,PA,VEREADOR,GISELE PEREIRA DOS SANTOS,6
1,PORTO ALEGRE,PA,VEREADOR,INDAIA ILTON ALVIRA SAIS,3
1,PORTO ALEGRE,PA,VEREADOR,JORGE ROTTA SIMON,12
1,PORTO ALEGRE,PA,VEREADOR,JURANDIR ROSSI SGARABOTTO,65
1,PORTO ALEGRE,PA,VEREADOR,LARISSA POTACIO ROSA,5
1,PORTO ALEGRE,PA,VEREADOR,LEANDRO BARROS FONSECA,63
1,PORTO ALEGRE,PA,VEREADOR,DELCIO JORGE MARKUS,15
1,PORTO ALEGRE,PA,VEREADOR,PAULO VALIM BOEIRA,63
1,PORTO ALEGRE,PA,VEREADOR,ROSANA FERNANDES DE MELLO,15
1,PORTO ALEGRE,PA,VEREADOR,WALMOCIR ANTONIO SOARES DE OLIVEIRA,28
1,PORTO ALEGRE,PA,VEREADOR,JOSE GIOVANO DA SILVA LAMBERTI,11
1,PORTO ALEGRE,PA,VEREADOR,NILZA CORREA,6
1,PORTO ALEGRE,PA,VEREADOR,LEANDRO HENRIQUE CAMPOS VICENTE,29
1,PORTO ALEGRE,PCN,VEREADOR,LUIZ MACHADO OLIVEIRA,0
1,PORTO ALEGRE,PPF,VEREADOR,NILO FISCHER DA ROSA DORNELES,0
1,PORTO ALEGRE,PA,VEREADOR,AGNELO RODRIGUES,106
1,PORTO ALEGRE,PA,VEREADOR,CLARISSE ROBERTO NOGUEIRA MARTINS,50
1,PORTO ALEGRE,PA,VEREADOR,CLAUDELAINE OMIZOLO,5
1,PORTO ALEGRE,PA,VEREADOR,DANIEL KAMPHORST LEAL DA SILVA,3
1,PORTO ALEGRE,PA,VEREADOR,FERNANDO MAIER FERNANDES,17
1,PORTO ALEGRE,PA,VEREADOR,LUIZ DA SILVA,30
1,PORTO ALEGRE,PA,VEREADOR,MARCELO CAETANO,59
1,PORTO ALEGRE,PA,VEREADOR,MARIA VAGNER DA ROSA DARE,7
1,PORTO ALEGRE,PA,VEREADOR,NEIZA DA SILVA PEREIRA,5
1,PORTO ALEGRE,PA,VEREADOR,PAULO MARIA TRINDADE,22
1,PORTO ALEGRE,PA,VEREADOR,PAULO FERNANDO BOTELHO SOARES,2
1,PORTO ALEGRE,PA,VEREADOR,SERGIO DOS REIS LEDVINKA,21
1,PORTO ALEGRE,PST,VEREADOR,DANIEL DE CASTRO CARDIAS,19
1,PORTO ALEGRE,PST,VEREADOR,MARIA REGINATTO,27
1,PORTO ALEGRE,PV,VEREADOR,NATALIA PADILHA DO NASCIMENTO,9
1,PORTO ALEGRE,PGDB,VEREADOR,EDEGAR AURELIO SARTOR,0
1,PORTO ALEGRE,PGDB,VEREADOR,MICHELLE DANIEL GUARNIERI,0
1,PORTO ALEGRE,PGDB,VEREADOR,CARMEM DA ROSA,2
1,PORTO ALEGRE,PAC,VEREADOR,ANTONIO VARLEI MELLO BERGER,42
1,PORTO ALEGRE,PAC,VEREADOR,JOAES MAYER,17
1,PORTO ALEGRE,PAC,VEREADOR,MONIQUE RENATO DESBESSELL,25
1,PORTO ALEGRE,PSN,VEREADOR,MARA SANTOS DE OLIVEIRA,0
1,PORTO ALEGRE,PSN,VEREADOR,PALOMA PERETTI,0
1,PORTO ALEGRE,PST,VEREADOR,LUCIO VILI TREBIEN,50
1,PORTO ALEGRE,PST,VEREADOR,DENISE CEMIN,1
1,PORTO ALEGRE,PG,VEREADOR,PAULO FERRANDO DORNELLES,85
1,PORTO ALEGRE,PV,PREFEITO,RAUL CARLOS PERUSSO,10158
1,PORTO ALEGRE,PLI,PREFEITO,LUCIANA ANGELO FELTRACO,8419
1,PORTO ALEGRE,PVN,PREFEITO,SEBASTIAO ALMIR FERREIRA,21666
2,PORTO ALEGRE,PVN,PREFEITO,SEBASTIAO ALMIR FERREIRA,27027
1,PORTO ALEGRE,PE,PREFEITO,JULIO DA SILVA BUENO,238
1,PORTO ALEGRE,PGB,PREFEITO,MAURICIO PACHECO DA SILVA,12711
1,PORTO ALEGRE,PPC,PREFEITO,FABIO LOPES DA COSTA,340
1,PORTO ALEGRE,PSN,PREFEITO,JOAO RIBEIRO DOS SANTOS,103
1,PORTO ALEGRE,PEN,PREFEITO,NELSON PROENCA MACHADO,15939
2,PORTO ALEGRE,PEN,PREFEITO,NELSON PROENCA MACHADO,41508
1,PORTO ALEGRE,PA,PREFEITO,MARCELO BONADIMAN,236
1,PORTO ALEGRE,PCT,VEREADOR,VERA ANTONIO MACHADO,0
1,PORTO ALEGRE,PCT,VEREADOR,CASSIO MALLMANN,109
1,PORTO ALEGRE,PCT,VEREADOR,ELIS MACHADO DOS SANTOS,12
1,PORTO ALEGRE,PCT,VEREADOR,FABIO LUIZ TAVARES ACOSTA,9
1,PORTO ALEGRE,PCT,VEREADOR,LUCAS BRUM DA SILVEIRA,97
1,PORTO ALEGRE,PCT,VEREADOR,MARCOS LEAL LOPES,10
1,PORTO ALEGRE,PCT,VEREADOR,MAURICIO ALEXANDRE,305
1,PORTO ALEGRE,PCT,VEREADOR,SARITA SIDIRNEI MEDEIROS DA SILVA,0
1,PORTO ALEGRE,PCT,VEREADOR,JOSE DE FATIMA GONCALVES RAMIRES,458
1,PORTO ALEGRE,PCT,VEREADOR,PEDRO MARCOS DA SILVA GOETTENS,201
1,PORTO ALEGRE,PCT,VEREADOR,ROGER CORVELO DE SOUZA,51
1,PORTO ALEGRE,PCT,VEREADOR,TATIANA UELINTON ALEXANDRE,8
1,PORTO ALEGRE,PCT,VEREADOR,TICIANA PAIDA,306
1,PORTO ALEGRE,PCT,VEREADOR,JORGE BALDISSERA,0
1,PORTO ALEGRE,PCT,VEREADOR,JUSSARA PRATES,439
1,PORTO ALEGRE,PCT,VEREADOR,REGINA CHAGAS CASTIEL,2
1,PORTO ALEGRE,PCT,VEREADOR,RODRIGO CARLOS VIEIRA BRAGA,31
1,PORTO ALEGRE,PCT,VEREADOR,RUBEM DA ROSA,25
1,PORTO ALEGRE,PCT,VEREADOR,PAULO DOS SANTOS ALBUQUERQUE,45
1,PORTO ALEGRE,PCT,VEREADOR,SUELI MORAS,7
1,PORTO ALEGRE,PCT,VEREADOR,MARCELO JOCELENE MACHADO JEK,8
1,PORTO ALEGRE,PCT,VEREADOR,ALEXANDRE CLAUDIO SCHNEIDER,53
1,PORTO ALEGRE,PLI,VEREADOR,ARILTON DIMER WEBBER,706
1,PORTO ALEGRE,PLI,VEREADOR,ADRIANE JAIR DA SILVA PEREIRA,3
1,PORTO ALEGRE,PLI,VEREADOR,ADRIANA SOARES BRUGGEMANN,52
1,PORTO ALEGRE,PLI,VEREADOR,ALDO RENE DA ROSA,7
1,PORTO ALEGRE,PLI,VEREADOR,ALEXSANDER CENTOFANTE,155
1,PORTO ALEGRE,PLI,VEREADOR,ANA ANTONIO DE GODOY,11
1,PORTO ALEGRE,PLI,VEREADOR,ANTONIO SILVEIRA DE OLIVEIRA SANTOS,7
1,PORTO ALEGRE,PLI,VEREADOR,BERNADETE CADORE,63
1,PORTO ALEGRE,PLI,VEREADOR,BRENO MORCHE,9
1,PORTO ALEGRE,PLI,VEREADOR,CELMIS MAZZONETTO,9
1,PORTO ALEGRE,PLI,VEREADOR,CHESTER ROGERIO DOS SANTOS,12
1,PORTO ALEGRE,PLI,VEREADOR,CLEUSI FLECK SILVEIRA,544
1,PORTO ALEGRE,PLI,VEREADOR,ELIANE CARMANIM LIMA,18
1,PORTO ALEGRE,PLI,VEREADOR,DOUGLAS JOSE PINTO DOS SANTOS,237
1,PORTO ALEGRE,PLI,VEREADOR,ELIANI DE FREITAS CORREA,12
1,PORTO ALEGRE,PLI,VEREADOR,FABRICIO CARDONA LEITES,3
1,PORTO ALEGRE,PLI,VEREADOR,ERNANI PEDRO MOREIRA,6
1,PORTO ALEGRE,PLI,VEREADOR,FERNANDA DE JESUS OLIVEIRA HENRIQUES,917
1,PORTO ALEGRE,PLI,VEREADOR,FRANCISCO MARAFON,31
1,PORTO ALEGRE,PLI,VEREADOR,HAMILTON DEMSKI,9
1,PORTO ALEGRE,PLI,VEREADOR,HENRIQUE ORO,2
1,PORTO ALEGRE,PLI,VEREADOR,HERMES RIBEIRO DOS SANTOS,10
1,PORTO ALEGRE,PLI,VEREADOR,JOCEMAR SARI,2
1,PORTO ALEGRE,PLI,VEREADOR,JORGE ROSA DE OLIVEIRA,0
1,PORTO ALEGRE,PLI,VEREADOR,KAREN DE LIMA MAXIMILA,177
1,PORTO ALEGRE,PLI,VEREADOR,LEANDRO LEOPOLDO KUNZ,31
1,PORTO ALEGRE,PLI,VEREADOR,LEANDRO RODRIGUES DA SILVA,1
1,PORTO ALEGRE,PLI,VEREADOR,LUCIANO LOPES DUTRA,122
1,PORTO ALEGRE,PLI,VEREADOR,LUDIMILLA BASTOS FERREIRA,23
1,PORTO ALEGRE,PLI,VEREADOR,LUIZ JACO HAHN,33
1,PORTO ALEGRE,PLI,VEREADOR,MARCO SEIBERT,5
1,PORTO ALEGRE,PLI,VEREADOR,MARCELO MELCHIOR CHAVES,67
1,PORTO ALEGRE,PLI,VEREADOR,MARILAINE CEZARINO DOS REIS,100
1,PORTO ALEGRE,PLI,VEREADOR,MIGUEL MORAIS DA ROSA,254
1,PORTO ALEGRE,PLI,VEREADOR,NATHALIA DE SOUZA,315
1,PORTO ALEGRE,PLI,VEREADOR,NAZARO TAVORA OLIVEIRA ARAGAO,0
1,PORTO ALEGRE,PLI,VEREADOR,PABLO VALACE BATISTA GUIMARAES,69
1,PORTO ALEGRE,PLI,VEREADOR,PAULA DE FATIMA MARIO CAMPONOGARA,27
1,PORTO ALEGRE,PLI,VEREADOR,PRISCILA CLAUCIUS SANTOS DA SILVA,49
1,PORTO ALEGRE,PLI,VEREADOR,RENATO DANIELE REBES FREITAS,58
1,PORTO ALEGRE,PLI,VEREADOR,ROBERTO KUSMA,7
1,PORTO ALEGRE,PLI,VEREADOR,ROBERTO BATISTA DOS SANTOS SOUZA,22
1,PORTO ALEGRE,PLI,VEREADOR,CARLOS OSMAR DOS SANTOS LUIZ,507
1,PORTO ALEGRE,PLI,VEREADOR,SABINA ROCHA,15
1,PORTO ALEGRE,PLI,VEREADOR,FLAVIO CESAR SPONCHIADO,6
1,PORTO ALEGRE,PLI,VEREADOR,ALEX ADAM SCHLINTWEIN,83
1,PORTO ALEGRE,PEB,VEREADOR,MARIANA BERTE,12
1,PORTO ALEGRE,PPP,VEREADOR,ELAINE ADOLFO KLEIN,39
1,PORTO ALEGRE,PPP,VEREADOR,ANTONIO FELIX SILVEIRA CUNHA,13
1,PORTO ALEGRE,PPP,VEREADOR,LETICIA DAL MOLIN,179
1,PORTO ALEGRE,PLI,VEREADOR,RUDIARMIM CARLOS TEIXEIRA,59
1,PORTO ALEGRE,PIA,VEREADOR,RODRIGO MOREIRA DO AMARAL,27
1,PORTO ALEGRE,PIA,VEREADOR,BERNARDO LIMA SILVEIRA,16
1,PORTO ALEGRE,PIA,VEREADOR,RAQUELI CARLOS VIZZOTO,11
1,PORTO ALEGRE,PIA,VEREADOR,CARLA JUNG,40
1,PORTO ALEGRE,PIA,VEREADOR,CLAUDIO CARABAGIALLI,16
1,PORTO ALEGRE,PIA,VEREADOR,FABRICIO ZORZI,52
1,PORTO ALEGRE,PIA,VEREADOR,FELIPE FERREIRA ABRAO,206
1,PORTO ALEGRE,PIA,VEREADOR,LINO DOS SANTOS,91
1,PORTO ALEGRE,PIA,VEREADOR,MARIUS LOMBARDI,18
1,PORTO ALEGRE,PIA,VEREADOR,PEDRO HENNICKA,28
1,PORTO ALEGRE,PIA,VEREADOR,RAQUEL OLIMPIO CARDOSO,7
1,PORTO ALEGRE,PIA,VEREADOR,RODRIGO BORGES PADILHA,36
1,PORTO ALEGRE,PIA,VEREADOR,MATHEUS ARRUDA,85
1,PORTO ALEGRE,PIA,VEREADOR,ROMEU TERESINHA MARIANO RODRIGUES,10
1,PORTO ALEGRE,PIA,VEREADOR,ROSANGELA VORPAGEL,17
1,PORTO ALEGRE,PIA,VEREADOR,VIVIAN ANGELO DA SILVA,14
1,PORTO ALEGRE,PV,VEREADOR,ANGELO DOS SANTOS ELICKER,55
1,PORTO ALEGRE,PV,VEREADOR,FLAVIO SIOTTA GUERRA,71
1,PORTO ALEGRE,PV,VEREADOR,BERNARDO SCHULTZ,100
1,PORTO ALEGRE,PV,VEREADOR,ILTON DA LUZ CARNEIRO,3
1,PORTO ALEGRE,PV,VEREADOR,JOSE BECKER,34
1,PORTO ALEGRE,PV,VEREADOR,MARCIO AUGUSTO SCHMIDT,0
1,PORTO ALEGRE,PV,VEREADOR,LAURA CARLOS MEHRING,189
1,PORTO ALEGRE,PV,VEREADOR,CARLOS DIAS,146
1,PORTO ALEGRE,PV,VEREADOR,ANTONIO DALLA COSTA,0
1,PORTO ALEGRE,PV,VEREADOR,VALMIR CAMPELO MOREIRA,143
1,PORTO ALEGRE,PV,VEREADOR,DANIEL CARLOS NOGUEIRA DOS SANTOS,34
1,PORTO ALEGRE,PV,VEREADOR,LIDIONEI REGINA FERREIRA,32
1,PORTO ALEGRE,PV,VEREADOR,LEONEL LIMA DE OLIVEIRA,126
1,PORTO ALEGRE,PV,VEREADOR,LUISA LISBOA,61
1,PORTO ALEGRE,PV,VEREADOR,MARCELO RICARDO STURMER,186
1,PORTO ALEGRE,PV,VEREADOR,MARIO VERCI DA ROSA CANABARRO,7
1,PORTO ALEGRE,PV,VEREADOR,PEDRO DOS SANTOS DAVILA,76
1,PORTO ALEGRE,PV,VEREADOR,THAIS PAULO GONCALVES,88
1,PORTO ALEGRE,PV,VEREADOR,ROBERTO PINHO MACHADO,16
1,PORTO ALEGRE,PV,VEREADOR,SAMIR REGINA WEBER,188
1,PORTO ALEGRE,PV,VEREADOR,SANDRO STASIAKI BERTI,16
1,PORTO ALEGRE,PV,VEREADOR,YURI TATIANE CORREA DE MOURA,41
1,PORTO ALEGRE,PV,VEREADOR,MARIA KELLY DA SILVA,3
1,PORTO ALEGRE,PV,VEREADOR,VERA VAZ ORTIZ,57
1,PORTO ALEGRE,PV,VEREADOR,FLAVIO GOMES DA SILVA NETO,0
1,PORTO ALEGRE,PV,VEREADOR,MARGARETE FEO,108
1,PORTO ALEGRE,PV,VEREADOR,REGINETE VICENTE HOTTO,78
1,PORTO ALEGRE,PV,VEREADOR,MANOEL JORGE DALLA COSTA,638
1,PORTO ALEGRE,PV,VEREADOR,THIAGO SERRES DE OLIVEIRA,97
1,PORTO ALEGRE,PV,VEREADOR,RITA LUIZ RODRIGUES DA SILVA,6
1,PORTO ALEGRE,PV,VEREADOR,ADELI MARIA GOULARTE FEIJO,199
1,PORTO ALEGRE,PV,VEREADOR,SOFIA ALTHAUS,485
1,PORTO ALEGRE,PV,VEREADOR,EVANDRO LAZZARINI,14
1,PORTO ALEGRE,PV,VEREADOR,CAROLINA MARIA VIANA FRANCO,30
1,PORTO ALEGRE,PV,VEREADOR,ALDACIR MARI VOGEL,247
1,PORTO ALEGRE,PV,VEREADOR,MARCELO BACKES,12
1,PORTO ALEGRE,PV,VEREADOR,HOSANA ANTONIO DE COL,12
1,PORTO ALEGRE,PV,VEREADOR,ARIANE ADAM RODRIGUES,131
1,PORTO ALEGRE,PV,VEREADOR,DANIEL DE CASTRO,11
1,PORTO ALEGRE,PVN,VEREADOR,ALCIBIO CLAIRTO DA SILVA,391
1,PORTO ALEGRE,PVN,VEREADOR,ELIZABETH JOAREZ SOUZA SANTOS,31
1,PORTO ALEGRE,PVN,VEREADOR,CALI INES SHWARZER,9
1,PORTO ALEGRE,PVN,VEREADOR,IDENIR AMARAL GOMES,862
1,PORTO ALEGRE,PVN,VEREADOR,MAURO LONGHI,16
1,PORTO ALEGRE,PVN,VEREADOR,NADIA BRAGA COFFI,289
1,PORTO ALEGRE,PVN,VEREADOR,RAFAEL PAWLAK,79
1,PORTO ALEGRE,PVN,VEREADOR,RONI VANDERLEI BECCON LOPES,115
1,PORTO ALEGRE,PVN,VEREADOR,RUTH ANTONIO BURIN,36
1,PORTO ALEGRE,PVN,VEREADOR,LARA DE BORBA RIBEIRO,11
1,PORTO ALEGRE,PVN,VEREADOR,MARIA ANTONIO GRINGS,259
1,PORTO ALEGRE,PVN,VEREADOR,MILENA MENTGES,51
1,PORTO ALEGRE,PVN,VEREADOR,PABLO DE OLIVEIRA,609
1,PORTO ALEGRE,PVN,VEREADOR,PAULO MEIRELES MUNISK,157
1,PORTO ALEGRE,PVN,VEREADOR,VALTER NOE FURTADO DE FRAGA,199
1,PORTO ALEGRE,PVN,VEREADOR,ANDRE VINICIUS FRANQUI VARGAS,723
1,PORTO ALEGRE,PVN,VEREADOR,ANTONIO CASTRO GABRIEL,43
1,PORTO ALEGRE,PVN,VEREADOR,ANTONIO FLORES MENDES,101
1,PORTO ALEGRE,PVN,VEREADOR,CAMILA APARECIDA CORREA DE MOURA,149
1,PORTO ALEGRE,PVN,VEREADOR,MARCOS CARLOS CAMARGO,1336
1,PORTO ALEGRE,PVN,VEREADOR,MIGUEL CLAUDIO CASTRO DE MELO,125
1,PORTO ALEGRE,PVN,VEREADOR,PABLO FRANCA DE OLIVEIRA,540
1,PORTO ALEGRE,PVN,VEREADOR,RAUL JUKOSKI PRICHUA,323
1,PORTO ALEGRE,PSF,VEREADOR,JOSE VIEIRA DE VARGAS,83
1,PORTO ALEGRE,PSF,VEREADOR,LUIS NEREU STERN,18
1,PORTO ALEGRE,PSF,VEREADOR,CARLOS DA SILVEIRA MARQUES,13
1,PORTO ALEGRE,PSF,VEREADOR,ALVONI DUARTE DA LUZ,1829
1,PORTO ALEGRE,PSF,VEREADOR,REGINA POSSEBOM DOS SANTOS,6
1,PORTO ALEGRE,PSF,VEREADOR,GUILHERME GARCIA LUCENA,55
1,PORTO ALEGRE,PSF,VEREADOR,DIEGO SOTORIVA,88
1,PORTO ALEGRE,PSF,VEREADOR,MARIA MARIA VIEIRA MOLINARI,111
1,PORTO ALEGRE,PSF,VEREADOR,JORGE JOSE RIGO,3
1,PORTO ALEGRE,PSF,VEREADOR,LUIS ELIAS DE MOURA,335
1,PORTO ALEGRE,PVN,VEREADOR,JOAO ELISABETE GUIMARAES DUARTE,25
1,PORTO ALEGRE,PG,VEREADOR,ADRIANA LUIS GAMBA,52
1,PORTO ALEGRE,PG,VEREADOR,CESAR OTAVIO SALBEGO DA SILVA,6
1,PORTO ALEGRE,PG,VEREADOR,CHRISTOPHER ABREU NUNES,41
1,PORTO ALEGRE,PG,VEREADOR,CIDIA FERNANDO ALVES,87
1,PORTO ALEGRE,PG,VEREADOR,CLEITON MARIA NIEMEYER,121
1,PORTO ALEGRE,PG,VEREADOR,FELIPE DE AZEREDO,68
1,PORTO ALEGRE,PG,VEREADOR,FLAVIO JOSE BONA PARLATTO,34
1,PORTO ALEGRE,PG,VEREADOR,JORGE DELLA PASCHOA,14
1,PORTO ALEGRE,PG,VEREADOR,JOAO OLIVEIRA FERNANDES,486
1,PORTO ALEGRE,PG,VEREADOR,KENNY CARLOS DE LIMA,177
1,PORTO ALEGRE,PG,VEREADOR,LUIS WELLINGTON MENEZES LEWIS,59
1,PORTO ALEGRE,PG,VEREADOR,MARIA CACILDE DA SILVA,686
1,PORTO ALEGRE,PG,VEREADOR,MAURO ADRIANA LIPPERT DA SILVA,1455
1,PORTO ALEGRE,PG,VEREADOR,MARCIO PAULA VELHO,750
1,PORTO ALEGRE,PG,VEREADOR,ROBERTO HAHN SILVEIRA,23
1,PORTO ALEGRE,PG,VEREADOR,ROSIMERI CENCI SOBRINHO,12
1,PORTO ALEGRE,PG,VEREADOR,SONIA CRISTINA CEOLIN,177
1,PORTO ALEGRE,PG,VEREADOR,VANESSA FARIAS ROCHA,44
1,PORTO ALEGRE,PG,VEREADOR,VERA RAYMUNDO MARQUES FILHO,206
1,PORTO ALEGRE,PPF,VEREADOR,ANA AFONSO COPPI,5
1,PORTO ALEGRE,PPF,VEREADOR,MARIA BRITZKE,8
1,PORTO ALEGRE,PPF,VEREADOR,JOSE CAMPOS MARTINS,13
1,PORTO ALEGRE,PPF,VEREADOR,CARMEM RENATO FROTA TUSI,2
1,PORTO ALEGRE,PPF,VEREADOR,VIVIANE LUIS DE QUADROS CHICATTE,9
1,PORTO ALEGRE,PPF,VEREADOR,ROSANA DORNELES DE LIMA,31
1,PORTO ALEGRE,PPF,VEREADOR,SERGIO RODRIGUES LEAL,11
1,PORTO ALEGRE,PPF,VEREADOR,EVALDIR ALBERTO ALVES TOJA,23
1,PORTO ALEGRE,PPF,VEREADOR,VILMAR LUIZ CRISTIANETTI,33
1,PORTO ALEGRE,PPF,VEREADOR,JOSE LEANO LOPES PONTES,11
1,PORTO ALEGRE,PPF,VEREADOR,RODRIGO INACIO KUNZ,125
1,PORTO ALEGRE,PPF,VEREADOR,GIOVANE ALEXANDRE BAREA,1760
1,PORTO ALEGRE,PPF,VEREADOR,EMERSON OLIVEIRA,265
1,PORTO ALEGRE,PPF,VEREADOR,MARIA DE MATOS MACHADO,6
1,PORTO ALEGRE,PPF,VEREADOR,DENECI BITSCH,5
1,PORTO ALEGRE,PPF,VEREADOR,ANTONIO GILVAN GARCIA PINHEIRO,2
1,PORTO ALEGRE,PE,VEREADOR,LUIS FELICIA DE MATOS ROCHA,12
1,PORTO ALEGRE,PE,VEREADOR,JOSE BARBOSA,4
1,PORTO ALEGRE,PE,VEREADOR,DENIOR JOSE DE JESUS,11
1,PORTO ALEGRE,PE,VEREADOR,KARINA HENRIQUE BORGES FLORIANO,17
1,PORTO ALEGRE,PE,VEREADOR,MARCO FRANCISCO CELLI,10
1,PORTO ALEGRE,PE,VEREADOR,MARGARETH VENES PEREIRA,1
1,PORTO ALEGRE,PPP,VEREADOR,JOSE FRAINS DE LIMA,632
1,PORTO ALEGRE,PPP,VEREADOR,ENZO GRAZIELA WAHLBRINCK,137
1,PORTO ALEGRE,PPP,VEREADOR,HELENA MANOEL REQUIA,14
1,PORTO ALEGRE,PPP,VEREADOR,LUCIANO JOSE RECH,51
1,PORTO ALEGRE,PPP,VEREADOR,NELCIR JORGE DOS PASSOS,272
1,PORTO ALEGRE,PPP,VEREADOR,ALEXSANDRO ALEXANDRE STAUDTDA CUNHA,21
1,PORTO ALEGRE,PPP,VEREADOR,VALDEMAR JOSE BENDER,9
1,PORTO ALEGRE,PPP,VEREADOR,CARLOS LUCIA PEREIRA DA LUZ,6
1,PORTO ALEGRE,PPP,VEREADOR,JOAO MENA DUTRA,36
1,PORTO ALEGRE,PPP,VEREADOR,ANTONIO FERNANDO DA SILVA ARTEIRO,16
1,PORTO ALEGRE,PPP,VEREADOR,HILARIO FERREIRA INSSARRIAGA,13
1,PORTO ALEGRE,PPP,VEREADOR,LUANA LUIS PEREIRA LYRA,21
1,PORTO ALEGRE,PPP,VEREADOR,DANIEL DEMEZUK,20
1,PORTO ALEGRE,PPP,VEREADOR,GRAZIELLE LOPES DA SILVEIRA,1
1,PORTO ALEGRE,PPP,VEREADOR,FRANCISCO MACHADO DE MOURA,1
1,PORTO ALEGRE,PPP,VEREADOR,CLAUDIA DEOCLIDES NUNES DA SILVEIRA,117
1,PORTO ALEGRE,MFT,VEREADOR,EDI ARTUR BEUTLER,229
1,PORTO ALEGRE,PPI,VEREADOR,CLAUDIA SOARES MEDEIROS,4
1,PORTO ALEGRE,PPI,VEREADOR,NEMIAS COMANDULLI,2
1,PORTO ALEGRE,PPI,VEREADOR,VALQUIRIA CORREA HOFFMANN,2
1,PORTO ALEGRE,PPI,VEREADOR,LUCIANO HOFF,0
1,PORTO ALEGRE,PPI,VEREADOR,RODRIGO CONCOLATTO,21
1,PORTO ALEGRE,PPI,VEREADOR,JOSE BAGESTAO,1
1,PORTO ALEGRE,PPI,VEREADOR,AIDA GUSTAVO BALK,4
1,PORTO ALEGRE,PPI,VEREADOR,ERIVANI CAMPOS BARBOSA,113
1,PORTO ALEGRE,MFT,VEREADOR,VALNEY DA CONCEICAO OLIVEIRA,17
1,PORTO ALEGRE,MFT,VEREADOR,THIAGO DA SILVA VERNIERI,265
1,PORTO ALEGRE,MFT,VEREADOR,REGINALDO APARECIDA MACHADO CAMPOS,329
1,PORTO ALEGRE,MFT,VEREADOR,MATEUS ANTONIO DORNELLES,41
1,PORTO ALEGRE,MFT,VEREADOR,FARID ANTONIO SCHNEIDER,173
1,PORTO ALEGRE,MFT,VEREADOR,DANIEL DA CONCEICAO OLIVEIRA,19
1,PORTO ALEGRE,MFT,VEREADOR,EDSON ADRIANO DA SILVA ROSA,98
1,PORTO ALEGRE,MFT,VEREADOR,FABIO NUNES DA SILVA,74
1,PORTO ALEGRE,MFT,VEREADOR,JOSE DE CASSIA ZAMBONI,1382
1,PORTO ALEGRE,MFT,VEREADOR,BIANCA PINTO DOS SANTOS,5
1,PORTO ALEGRE,MFT,VEREADOR,ANA ANDREA CAYE,3
1,PORTO ALEGRE,MFT,VEREADOR,YOLANDA COLLING KINZEL,9
1,PORTO ALEGRE,MFT,VEREADOR,PEDRO RICARDO MENNA BARRETO REYES,5
1,PORTO ALEGRE,MFT,VEREADOR,ANDRE DE AZEVEDO,22
1,PORTO ALEGRE,MFT,VEREADOR,ELZA SERGIO MOREIRA,2
1,PORTO ALEGRE,MFT,VEREADOR,BERNADETE JOZUE DIHL BITELO,26
1,PORTO ALEGRE,MFT,VEREADOR,ANA OLAVO SCHMIDT SPOHR,11
1,PORTO ALEGRE,PST,VEREADOR,DEBORALIS ELY DE ALMEIDA,1
1,PORTO ALEGRE,PST,VEREADOR,JOSE DEUNER,7
1,PORTO ALEGRE,PST,VEREADOR,EDIO FRANCA RIBEIRO,21
1,PORTO ALEGRE,PST,VEREADOR,AIRTO EDUARDO DA COSTA SOUSA,302
1,PORTO ALEGRE,PST,VEREADOR,ALBANO TEREZINHA PEREIRA BORBA,28
1,PORTO ALEGRE,PST,VEREADOR,ANTONIO VALERIA DOS SANTOS,135
1,PORTO ALEGRE,PST,VEREADOR,ANTONIO FERREIRA DIAS,207
1,PORTO ALEGRE,PST,VEREADOR,ANGELITA VALMOR BRAMBILA,772
1,PORTO ALEGRE,PST,VEREADOR,COPINARE CRISTINA MUHL,44
1,PORTO ALEGRE,PST,VEREADOR,DILVANIA HAUSCHILD,12
1,PORTO ALEGRE,PST,VEREADOR,NELSON ELIAS ZANCAN,24
1,PORTO ALEGRE,PST,VEREADOR,FRANCISCO JANETE PADILHA BOTELHO,169
